model,memory,gpu,n_gpus,batch_size,policy,prefetch_depth,prefetch_width,trace_source,label,feasible,hbm_slots,total_slots,resident_frac,hit_rate,expert_hit_rate,prefetch_coverage,bytes_per_token,bytes_per_batch,compute_s,stall_s,overhead,throughput_tok_s,baseline_tok_s,slowdown,n_batches,target_resident_frac,critical_batch
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,256,balanced_static,0,0.0,synthetic,balanced_static,True,10829,25392,0.9000166223404256,0.966631625561004,0.9005400225721993,0.0,175530240.0,44935741440.0,2.3513317419072193,108.38389522839472,46.094684683022244,295.9130612410091,13935.932312733175,47.09468468302225,128,0.9,121065.74483211675
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,1024,balanced_static,0,0.0,synthetic,balanced_static,True,10829,25392,0.9000166223404256,0.966631625561004,0.9000166223404256,0.0,44347392.0,45411729408.0,2.3513317419072193,25.684356811779345,10.923323303986946,1168.7959772149472,13935.932312733175,11.923323303986946,32,0.9,121702.8436988543
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,4096,balanced_static,0,0.0,synthetic,balanced_static,True,10829,25392,0.9000166223404256,0.966631625561004,0.9000166223404256,0.0,11086848.0,45411729408.0,2.3513317419072193,4.716435485010114,2.005857106825983,4636.259082671013,13935.932312733175,3.0058571068259825,8,0.9,121702.8436988543
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,16384,balanced_static,0,0.0,synthetic,balanced_static,True,10829,25392,0.9000166223404256,0.966631625561004,0.9000166223404256,0.0,2771712.0,45411729408.0,2.3513317419072193,0.0,0.0,13935.932312733175,13935.932312733175,1.0,2,0.9,121702.8436988543
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,16,balanced_static,0,0.0,synthetic,balanced_static,True,11430,25993,0.949966755319149,0.9845673175568276,0.970769252445962,0.0,375219072.0,6003505152.0,2.3513317419072193,234.56199765921681,99.75708381708749,138.3121839654689,13935.932312733175,100.75708381708749,2048,0.95,35580.565330392084
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,64,balanced_static,0,0.0,synthetic,balanced_static,True,11430,25993,0.949966755319149,0.9845673175568276,0.9579959878243087,0.0,246177792.0,15755378688.0,2.3513317419072193,152.88075454509158,65.01879416686923,211.09037946843873,13935.932312733175,66.01879416686923,512,0.95,51128.576051395285
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,256,balanced_static,0,0.0,synthetic,balanced_static,True,11430,25993,0.949966755319149,0.9845673175568276,0.9503085237141908,0.0,87697152.0,22450470912.0,2.3513317419072193,52.970491043722646,22.52786797355828,592.3159858086177,13935.932312733175,23.527867973558276,128,0.95,60485.99390358802
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,1024,balanced_static,0,0.0,synthetic,balanced_static,True,11430,25993,0.949966755319149,0.9845673175568276,0.949966755319149,0.0,22192128.0,22724739072.0,2.3513317419072193,11.675189627722649,4.965351940620949,2336.145872272298,13935.932312733175,5.96535194062095,32,0.95,60902.00490998358
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,4096,balanced_static,0,0.0,synthetic,balanced_static,True,11430,25993,0.949966755319149,0.9845673175568276,0.949966755319149,0.0,5548032.0,22724739072.0,2.3513317419072193,1.1825141175688012,0.5029124969876164,9272.617228658259,13935.932312733175,1.5029124969876164,8,0.95,60902.00490998358
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,16384,balanced_static,0,0.0,synthetic,balanced_static,True,11430,25993,0.949966755319149,0.9845673175568276,0.949966755319149,0.0,1387008.0,22724739072.0,2.3513317419072193,0.0,0.0,13935.932312733175,13935.932312733175,1.0,2,0.95,60902.00490998358
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,16,balanced_static,0,0.0,synthetic,balanced_static,True,11912,26475,0.9900265957446809,0.9972403506015209,0.9946622706255805,0.0,68517504.0,1096280064.0,2.3513317419072193,42.513548434097686,18.080625407461206,730.3708350819428,13935.932312733175,19.080625407461206,2048,0.99,6497.248432370264
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,64,balanced_static,0,0.0,synthetic,balanced_static,True,11912,26475,0.9900265957446809,0.9972403506015209,0.9919803660491155,0.0,47001600.0,3008102400.0,2.3513317419072193,27.934001391219915,11.880076678827976,1081.975881062944,13935.932312733175,12.880076678827976,512,0.99,9761.745202984275
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,256,balanced_static,0,0.0,synthetic,balanced_static,True,11912,26475,0.9900265957446809,0.9972403506015209,0.9901094862637918,0.0,17455104.0,4468506624.0,2.3513317419072193,8.683140681485757,3.692860742160807,2969.6027814190875,13935.932312733175,4.692860742160807,128,0.99,12039.03764321219
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,1024,balanced_static,0,0.0,synthetic,balanced_static,True,11912,26475,0.9900265957446809,0.9972403506015209,0.9900265957446809,0.0,4423680.0,4529848320.0,2.3513317419072193,0.5609039000823457,0.23854732621751776,11251.836742721045,13935.932312733175,1.2385473262175177,32,0.99,12139.934533551517
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,4096,balanced_static,0,0.0,synthetic,balanced_static,True,11912,26475,0.9900265957446809,0.9972403506015209,0.9900265957446809,0.0,1105920.0,4529848320.0,2.3513317419072193,0.0,0.0,13935.932312733175,13935.932312733175,1.0,8,0.99,12139.934533551517
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,16384,balanced_static,0,0.0,synthetic,balanced_static,True,11912,26475,0.9900265957446809,0.9972403506015209,0.9900265957446809,0.0,276480.0,4529848320.0,2.3513317419072193,0.0,0.0,13935.932312733175,13935.932312733175,1.0,2,0.99,12139.934533551517
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,16,balanced_static,0,0.0,synthetic,balanced_static,True,12032,26595,1.0,1.0,1.0,0.0,0.0,0.0,2.3513317419072193,0.0,0.0,13935.932312733175,13935.932312733175,1.0,2048,1.0,0.0
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,64,balanced_static,0,0.0,synthetic,balanced_static,True,12032,26595,1.0,1.0,1.0,0.0,0.0,0.0,2.3513317419072193,0.0,0.0,13935.932312733175,13935.932312733175,1.0,512,1.0,0.0
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,256,balanced_static,0,0.0,synthetic,balanced_static,True,12032,26595,1.0,1.0,1.0,0.0,0.0,0.0,2.3513317419072193,0.0,0.0,13935.932312733175,13935.932312733175,1.0,128,1.0,0.0
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,1024,balanced_static,0,0.0,synthetic,balanced_static,True,12032,26595,1.0,1.0,1.0,0.0,0.0,0.0,2.3513317419072193,0.0,0.0,13935.932312733175,13935.932312733175,1.0,32,1.0,0.0
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,4096,balanced_static,0,0.0,synthetic,balanced_static,True,12032,26595,1.0,1.0,1.0,0.0,0.0,0.0,2.3513317419072193,0.0,0.0,13935.932312733175,13935.932312733175,1.0,8,1.0,0.0
Qwen3-235B-A22B,hbm_cxl_local,H100-SXM,1,16384,balanced_static,0,0.0,synthetic,balanced_static,True,12032,26595,1.0,1.0,1.0,0.0,0.0,0.0,2.3513317419072193,0.0,0.0,13935.932312733175,13935.932312733175,1.0,2,1.0,0.0
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,16,balanced_static,0,0.0,synthetic,balanced_static,False,7424,13665,0.5,0.7708863225476495,0.634767952766548,0.0,7975425024.0,127606800384.0,3.8084069968656826,5023.699019120652,1319.10770651749,6.5177427346547,8604.122413116049,1320.10770651749,2048,0.5,790349.6636474727
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,64,balanced_static,0,0.0,synthetic,balanced_static,False,7424,13665,0.5,0.7708863225476495,0.5515685265368817,0.0,5459408640.0,349402152960.0,3.8084069968656826,3437.94081235696,902.7241088429845,9.520740156120977,8604.122413116049,903.7241088429846,512,0.5,970390.3775836423
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,256,balanced_static,0,0.0,synthetic,balanced_static,False,7424,13665,0.5,0.7708863225476495,0.5070850127888828,0.0,2338818048.0,598737420288.0,3.8084069968656826,1471.1403683366523,386.2875920423947,22.216364763305386,8604.122413116049,387.2875920423947,128,0.5,1066651.1805304228
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,1024,balanced_static,0,0.0,synthetic,balanced_static,False,7424,13665,0.5,0.7708863225476495,0.5000357896243774,0.0,638351616.0,653672054784.0,3.8084069968656826,399.39512175634457,104.87196407449272,81.26913001313633,8604.122413116049,105.87196407449274,32,0.5,1081905.45845933
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,4096,balanced_static,0,0.0,synthetic,balanced_static,False,7424,13665,0.5,0.7708863225476495,0.5,0.0,159645696.0,653908770816.0,3.8084069968656826,97.68331809172918,25.649390459612775,322.86376028583544,8604.122413116049,26.649390459612775,8,0.5,1081982.905982906
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,16384,balanced_static,0,0.0,synthetic,balanced_static,False,7424,13665,0.5,0.7708863225476495,0.5,0.0,39911424.0,653908770816.0,3.8084069968656826,22.218942874498403,5.834182872992457,1258.9833449025919,8604.122413116049,6.834182872992457,2,0.5,1081982.905982906
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,16,balanced_static,0,0.0,synthetic,balanced_static,True,11136,17377,0.75,0.9082294332570043,0.8460482581039704,0.0,3361782144.0,53788514304.0,3.8084069968656826,2115.356271606164,555.4438570633604,15.462696377895902,8604.122413116049,556.4438570633605,2048,0.75,333146.3061555927
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,64,balanced_static,0,0.0,synthetic,balanced_static,True,11136,17377,0.75,0.9082294332570043,0.7947602958323425,0.0,2498681472.0,159915614208.0,3.8084069968656826,1571.3737032657787,412.6065582168656,20.80267404416896,8604.122413116049,413.60655821686566,512,0.75,444131.70307678793
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,256,balanced_static,0,0.0,synthetic,balanced_static,True,11136,17377,0.75,0.9082294332570043,0.7573143062703765,0.0,1151512320.0,294787153920.0,3.8084069968656826,722.2995270131631,189.65922697012564,45.12827703043308,8604.122413116049,190.65922697012564,128,0.75,525163.544284111
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,1024,balanced_static,0,0.0,synthetic,balanced_static,True,11136,17377,0.75,0.9082294332570043,0.7500557897085882,0.0,319127424.0,326786482176.0,3.8084069968656826,197.6760832183939,51.90518854236988,162.63286551233656,8604.122413116049,52.90518854236987,32,0.75,540870.7259694085
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,4096,balanced_static,0,0.0,synthetic,balanced_static,True,11136,17377,0.75,0.9082294332570043,0.75,0.0,79822848.0,326954385408.0,3.8084069968656826,46.850676149778515,12.301908957823207,646.8336567629066,8604.122413116049,13.301908957823207,8,0.75,540991.452991453
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,16384,balanced_static,0,0.0,synthetic,balanced_static,True,11136,17377,0.75,0.9082294332570043,0.75,0.0,19955712.0,326954385408.0,3.8084069968656826,9.118488541163133,2.3943051645130486,2534.8700237889207,8604.122413116049,3.394305164513049,2,0.75,540991.452991453
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,16,balanced_static,0,0.0,synthetic,balanced_static,True,13363,19604,0.8999865301724138,0.9689964425974879,0.946653964790083,0.0,1164895872.0,18638333952.0,3.8084069968656826,730.5775146186896,191.83283593900407,44.61959173715447,8604.122413116049,192.83283593900404,2048,0.9,115438.99639818481
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,64,balanced_static,0,0.0,synthetic,balanced_static,True,13363,19604,0.8999865301724138,0.9689964425974879,0.9250797107736995,0.0,912113664.0,58375274496.0,3.8084069968656826,571.1833990671507,149.97961077616822,56.988638193483744,8604.122413116049,150.9796107761682,512,0.9,162124.94450830473
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,256,balanced_static,0,0.0,synthetic,balanced_static,True,13363,19604,0.8999865301724138,0.9689964425974879,0.9049849734166853,0.0,450834048.0,115413516288.0,3.8084069968656826,280.45479279238145,73.64097194002522,115.27345088739663,8604.122413116049,74.64097194002524,128,0.9,205609.26914931586
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,1024,balanced_static,0,0.0,synthetic,balanced_static,True,13363,19604,0.8999865301724138,0.9689964425974879,0.9000269474818842,0.0,127645056.0,130708537344.0,3.8084069968656826,76.75993624899684,20.155392087077413,406.71060964981126,8604.122413116049,21.155392087077416,32,0.9,216338.2677670653
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,4096,balanced_static,0,0.0,synthetic,balanced_static,True,13363,19604,0.8999865301724138,0.9689964425974879,0.8999865301724138,0.0,31933440.0,130799370240.0,3.8084069968656826,16.43621120499685,4.315770666980669,1618.6030120827518,8604.122413116049,5.315770666980669,8,0.9,216425.7294429708
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,16384,balanced_static,0,0.0,synthetic,balanced_static,True,13363,19604,0.8999865301724138,0.9689964425974879,0.8999865301724138,0.0,7983360.0,130799370240.0,3.8084069968656826,1.3413031773045407,0.352195334797051,6363.076540570543,8604.122413116049,1.3521953347970512,2,0.9,216425.7294429708
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,16,balanced_static,0,0.0,synthetic,balanced_static,True,14106,20347,0.9500269396551724,0.9858207044930294,0.9753493898249254,0.0,538285440.0,8612567040.0,3.8084069968656826,336.1337683812127,88.2609890848984,96.39286435569797,8604.122413116049,89.26098908489841,2048,0.95,53343.077662958094
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,64,balanced_static,0,0.0,synthetic,balanced_static,True,14106,20347,0.9500269396551724,0.9858207044930294,0.964500692949971,0.0,432184704.0,27659821056.0,3.8084069968656826,268.6400163138809,70.53868363727183,120.2723054947754,8604.122413116049,71.53868363727184,512,0.95,76819.28680473972
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,256,balanced_static,0,0.0,synthetic,balanced_static,True,14106,20347,0.9500269396551724,0.9858207044930294,0.9531844743245119,0.0,222133632.0,56866209792.0,3.8084069968656826,136.24874779627675,35.77578444436464,233.96162836805257,8604.122413116049,36.77578444436464,128,0.95,101307.19703096387
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,1024,balanced_static,0,0.0,synthetic,balanced_static,True,14106,20347,0.9500269396551724,0.9858207044930294,0.9500524212733528,0.0,63772800.0,65303347200.0,3.8084069968656826,36.439386231353694,9.568143914592977,814.1564386945074,8604.122413116049,10.568143914592977,32,0.95,108084.8527549355
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,4096,balanced_static,0,0.0,synthetic,balanced_static,True,14106,20347,0.9500269396551724,0.9858207044930294,0.9500269396551724,0.0,15955968.0,65355644928.0,3.8084069968656826,6.3020889356613825,1.6547834674308706,3240.9883964821306,8604.122413116049,2.654783467430871,8,0.95,108139.99410551143
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,16384,balanced_static,0,0.0,synthetic,balanced_static,True,14106,20347,0.9500269396551724,0.9858207044930294,0.9500269396551724,0.0,3988992.0,65355644928.0,3.8084069968656826,0.0,0.0,8604.122413116049,8604.122413116049,1.0,2,0.95,108139.99410551143
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,16,balanced_static,0,0.0,synthetic,balanced_static,True,14700,20941,0.9900323275862069,0.9975334693645609,0.9956628318947912,0.0,94708992.0,1515343872.0,3.8084069968656826,58.67849789899979,15.407622648338837,524.3978727160182,8604.122413116049,16.40762264833884,2048,0.99,9385.483500420358
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,64,balanced_static,0,0.0,synthetic,balanced_static,True,14700,20941,0.9900323275862069,0.9975334693645609,0.993538575466193,0.0,78664320.0,5034516480.0,3.8084069968656826,46.917935994995226,12.319569844716877,645.975997230032,8604.122413116049,13.319569844716879,512,0.99,13982.301787755585
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,256,balanced_static,0,0.0,synthetic,balanced_static,True,14700,20941,0.9900323275862069,0.9975334693645609,0.9909364634702486,0.0,43005312.0,11009359872.0,3.8084069968656826,23.361151489986415,6.134100559423568,1206.055667627323,8604.122413116049,7.134100559423568,128,0.99,19613.18318588539
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,1024,balanced_static,0,0.0,synthetic,balanced_static,True,14700,20941,0.9900323275862069,0.9975334693645609,0.9900378527909591,0.0,12719616.0,13024886784.0,3.8084069968656826,4.218432922216828,1.1076633683554822,4082.303911667578,8604.122413116049,2.107663368355482,32,0.99,21557.74597413508
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,4096,balanced_static,0,0.0,synthetic,balanced_static,True,14700,20941,0.9900323275862069,0.9975334693645609,0.9900323275862069,0.0,3182592.0,13035896832.0,3.8084069968656826,0.0,0.0,8604.122413116049,8604.122413116049,1.0,8,0.99,21569.702328323117
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,16384,balanced_static,0,0.0,synthetic,balanced_static,True,14700,20941,0.9900323275862069,0.9975334693645609,0.9900323275862069,0.0,795648.0,13035896832.0,3.8084069968656826,0.0,0.0,8604.122413116049,8604.122413116049,1.0,2,0.99,21569.702328323117
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,16,balanced_static,0,0.0,synthetic,balanced_static,True,14848,21089,1.0,1.0,1.0,0.0,0.0,0.0,3.8084069968656826,0.0,0.0,8604.122413116049,8604.122413116049,1.0,2048,1.0,0.0
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,64,balanced_static,0,0.0,synthetic,balanced_static,True,14848,21089,1.0,1.0,1.0,0.0,0.0,0.0,3.8084069968656826,0.0,0.0,8604.122413116049,8604.122413116049,1.0,512,1.0,0.0
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,256,balanced_static,0,0.0,synthetic,balanced_static,True,14848,21089,1.0,1.0,1.0,0.0,0.0,0.0,3.8084069968656826,0.0,0.0,8604.122413116049,8604.122413116049,1.0,128,1.0,0.0
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,1024,balanced_static,0,0.0,synthetic,balanced_static,True,14848,21089,1.0,1.0,1.0,0.0,0.0,0.0,3.8084069968656826,0.0,0.0,8604.122413116049,8604.122413116049,1.0,32,1.0,0.0
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,4096,balanced_static,0,0.0,synthetic,balanced_static,True,14848,21089,1.0,1.0,1.0,0.0,0.0,0.0,3.8084069968656826,0.0,0.0,8604.122413116049,8604.122413116049,1.0,8,1.0,0.0
DeepSeek-V3,hbm_cxl_local,H100-SXM,1,16384,balanced_static,0,0.0,synthetic,balanced_static,True,14848,21089,1.0,1.0,1.0,0.0,0.0,0.0,3.8084069968656826,0.0,0.0,8604.122413116049,8604.122413116049,1.0,2,1.0,0.0
